712365,大江凱基02購02
712366,博智凱基02購01
712367,穩懋凱基02購02
712368,鈊象凱基9C購07
712369,力旺統一02購01
712370,力旺統一03購01
712371,廣明統一9C購01
712372,譜瑞統一03購01
712373,譜瑞統一03購02
712374,譜瑞富邦03購01
712375,M31國泰03購01
712376,力旺國泰03購01
712377,中美晶國泰03購01
712378,群聯國泰03購01
712379,南光元大02購01
712380,神盾元大02購01
712381,雙鴻元大02購01
712382,寶雅元大02購01
712383,鈊象元大01購05
712384,久元永豐01購01
712385,大江永豐01購01
712386,大學光永豐01購02
712387,合晶永豐01購01
712388,威剛永豐01購01
712389,雍智永豐01購01
712390,璟德永豐01購01
712391,雙美永豐01購01
712392,宇峻國票02購01
712393,茂達國票02購01
712394,M31群益03購01
712395,大學光群益01購02
712396,原相群益01購01
712397,神盾群益01購03
712398,碩禾群益01購01
712399,精測群益02購01
712400,寶雅群益01購01
712401,鈺太群益02購01
712402,群聯麥證01購01
712403,譜瑞統一03購03
712404,茂達凱基01購01
712405,原相凱基01購02
712406,博智凱基03購01
712407,璟德凱基01購03
712408,優群凱基01購02
712409,譜瑞凱基01購03
712410,原相元富01購01
712411,精測元富01購01
712412,宇峻群益02購01
712413,旺矽群益02購01
712414,金居群益03購01
712415,僑威群益01購01
712416,精測群益01購06
712417,優群群益01購02
712418,雙鴻群益02購02
712419,大學光元大02購01
712420,新鉅科元大01購01
712421,網家元大01購02
712422,聚積元大02購01
712423,環球晶元大01購02
712424,聯亞元大01購03
712425,譜瑞元大01購07
712426,鈊象元大02購03
712427,鈊象元大02購04
712428,宏捷科永豐01購01
712429,金居永豐01購01
712430,倉和永豐01購01
712431,神盾永豐01購03
712432,博智永豐01購01
712433,碩禾永豐01購01
712434,鈺太永豐01購01
712435,久元凱基02購01
712436,大學光凱基01購02
712437,精測凱基01購04
712438,緯軟凱基01購01
712439,M31國票02購01
712440,凡甲國票02購01
712441,弘塑國票02購01
712442,宏捷科國票02購01
712443,宏捷科國票02購02
712444,旺矽國票02購01
712445,金居國票02購01
712446,原相國票02購01
712447,神盾國票02購01
712448,神盾國票02購02
712449,博智國票02購01
712450,雍智國票02購03
712451,網家國票02購01
712452,優群國票02購01
712453,雙鴻國票02購02
712454,鈺太國票02購01
712455,金居元富01購01
712456,原相元富01購02
712457,聚積元富04購01
712458,璟德元富01購01
712459,優群元富01購01
712460,鈊象元富07購01
712461,鈊象元富07購02
712462,昇佳電國泰02購01
712463,昇佳電國泰03購01
712464,豪展國泰02購01
712465,海韻電富邦02購01
712466,精測富邦03購01
712467,加高群益01購01
712468,光頡群益01購01
712469,迅得群益01購01
712470,昇佳電群益01購01
712471,杰力群益01購01
712472,杰力群益01購02
712473,美琪瑪群益01購01
712474,海韻電群益01購01
712475,閎康群益01購01
712476,環球晶群益01購05
712477,力致凱基01購01
712478,中菲凱基01購01
712479,豆府凱基01購01
712480,豆府凱基01購02
712481,旺矽凱基03購01
712482,昇佳電凱基01購01
712483,昇佳電凱基01購02
712484,昇佳電凱基01購03
712485,波若威凱基01購01
712486,波若威凱基01購02
712487,前鼎凱基01購01
712488,桂盟凱基01購01
712489,神盾凱基01購01
712490,高技凱基01購01
712491,高技凱基01購02
712492,豪展凱基01購01
712493,豪展凱基01購02
712494,力旺國票01購01
712495,力致國票02購01
712496,昇佳電國票01購01
712497,展旺國票01購01
712498,波若威國票02購01
712499,波若威國票02購02
712500,碩禾國票02購01
712501,展旺統一01購01
712502,展旺統一02購01
712503,原相統一02購02
712504,桂盟統一03購01
712505,穩懋統一01購06
712506,穩懋統一01購07
712507,閎康中信01購01
712508,中菲行康和01購01
712509,宜特康和01購01
712510,昇佳電康和01購01
712511,杰力康和01購01
712512,桂盟康和01購01
712513,高技康和01購01
712514,寶雅康和01購01
712515,昇佳電元富01購01
712516,展旺元富01購01
712517,神盾兆豐02購01
712518,群聯兆豐02購01
712519,精測兆豐02購01
712520,力旺元大01購01
712521,力旺元大01購02
712522,力致元大01購01
712523,禾瑞亞元大01購01
712524,昇佳電元大01購01
712525,昇佳電元大01購02
712526,杰力元大01購01
712527,展旺元大01購01
712528,展旺元大01購02
712529,原相元大02購03
712530,博智元大02購01
712531,豪展元大01購01
712532,豪展元大01購02
712533,力致永豐01購01
712534,中連貨永豐01購01
712535,中菲永豐01購01
712536,中菲行永豐01購01
712537,日揚永豐01購01
712538,加高永豐01購01
712539,禾瑞亞永豐01購01
712540,光頡永豐01購01
712541,豆府永豐01購01
712542,迅得永豐01購01
712543,明安永豐01購01
712544,昇佳電永豐01購01
712545,杰力永豐01購01
712546,波若威永豐01購01
712547,前鼎永豐01購01
712548,美琪瑪永豐01購01
712549,展旺永豐01購01
712550,桂盟永豐01購01
712551,海韻電永豐01購01
712552,高技永豐01購01
712553,新潤永豐01購01
712554,達爾膚永豐01購01
712555,聚和永豐01購01
712556,豪展永豐01購01
712557,聯合永豐01購01
712558,雙鴻永豐02購01
712559,伍豐群益01購01
712560,波若威群益01購01
712561,桂盟群益01購01
712562,高技群益01購01
712563,豪展群益01購01
712564,聯亞群益01購03
712565,鈺太群益02購02
712566,久元凱基03購01
712567,弘塑凱基02購01
712568,宏捷科凱基03購01
712569,迅得凱基01購01
712570,杰力凱基01購01
712571,威剛凱基01購02
712572,建榮凱基03購01
712573,原相凱基01購04
712574,海韻電凱基01購01
712575,耕興凱基01購01
712576,精測凱基01購05
712577,網家凱基02購03
712578,優群凱基01購03
712579,鈊象凱基03購03
712580,鈺太凱基02購02
712581,M31元大01購03
712582,力旺元大01購03
712583,大學光元大02購03
712584,大學光元大02購04
712585,六角元大01購01
712586,弘塑元大02購01
712587,宏捷科元大02購01
